Date,Anomaly
1947-03-01,-0.04750000000000001
1947-04-01,-0.04166666666666668
1947-05-01,-0.04166666666666668
1947-06-01,-0.02416666666666668
1947-07-01,-0.01583333333333334
1947-08-01,-0.010833333333333342
1947-09-01,-0.016666666666666677
1947-10-01,-0.009166666666666675
1947-11-01,-0.010833333333333342
1947-12-01,-0.004166666666666676
1948-01-01,-0.004166666666666676
1948-02-01,-0.011666666666666678
1948-03-01,-0.03333333333333334
1948-04-01,-0.04500000000000001
1948-05-01,-0.03583333333333334
1948-06-01,-0.04750000000000001
1948-07-01,-0.05000000000000001
1948-08-01,-0.04666666666666667
1948-09-01,-0.04666666666666667
1948-10-01,-0.05166666666666667
1948-11-01,-0.05666666666666667
1948-12-01,-0.065
1949-01-01,-0.05833333333333334
1949-02-01,-0.05916666666666668
1949-03-01,-0.03916666666666668
1949-04-01,-0.039166666666666676
1949-05-01,-0.04833333333333334
1949-06-01,-0.055833333333333346
1949-07-01,-0.05916666666666667
1949-08-01,-0.06250000000000001
1949-09-01,-0.06500000000000002
1949-10-01,-0.06750000000000002
1949-11-01,-0.07
1949-12-01,-0.06083333333333335
1950-01-01,-0.08416666666666668
1950-02-01,-0.09333333333333334
1950-03-01,-0.10083333333333334
1950-04-01,-0.11083333333333334
1950-05-01,-0.11
1950-06-01,-0.09750000000000002
1950-07-01,-0.09583333333333334
1950-08-01,-0.09666666666666668
1950-09-01,-0.09083333333333336
1950-10-01,-0.10166666666666668
1950-11-01,-0.11750000000000001
1950-12-01,-0.12666666666666668
1951-01-01,-0.13749999999999998
1951-02-01,-0.15166666666666667
1951-03-01,-0.1575
1951-04-01,-0.15583333333333335
1951-05-01,-0.15416666666666667
1951-06-01,-0.15166666666666667
1951-07-01,-0.14416666666666667
1951-08-01,-0.12833333333333335
1951-09-01,-0.11083333333333334
1951-10-01,-0.08416666666666668
1951-11-01,-0.060000000000000005
1951-12-01,-0.027500000000000014
1952-01-01,0.011666666666666659
1952-02-01,0.05333333333333332
1952-03-01,0.06249999999999999
1952-04-01,0.08249999999999999
1952-05-01,0.07999999999999999
1952-06-01,0.07749999999999999
1952-07-01,0.07916666666666666
1952-08-01,0.07666666666666665
1952-09-01,0.07166666666666666
1952-10-01,0.06416666666666665
1952-11-01,0.05833333333333332
1952-12-01,0.04583333333333333
1953-01-01,0.040833333333333326
1953-02-01,0.04499999999999999
1953-03-01,0.06083333333333333
1953-04-01,0.07416666666666666
1953-05-01,0.08833333333333333
1953-06-01,0.10333333333333333
1953-07-01,0.09916666666666667
1953-08-01,0.09583333333333333
1953-09-01,0.09000000000000001
1953-10-01,0.09499999999999999
1953-11-01,0.09999999999999999
1953-12-01,0.1025
1954-01-01,0.08166666666666667
1954-02-01,0.06249999999999999
1954-03-01,0.03833333333333332
1954-04-01,0.004999999999999993
1954-05-01,-0.023333333333333345
1954-06-01,-0.04583333333333334
1954-07-01,-0.05250000000000001
1954-08-01,-0.06416666666666668
1954-09-01,-0.07250000000000001
1954-10-01,-0.0825
1954-11-01,-0.07833333333333335
1954-12-01,-0.09333333333333334
1955-01-01,-0.06916666666666667
1955-02-01,-0.07916666666666668
1955-03-01,-0.09333333333333334
1955-04-01,-0.09750000000000002
1955-05-01,-0.09500000000000001
1955-06-01,-0.09750000000000002
1955-07-01,-0.09916666666666668
1955-08-01,-0.08666666666666667
1955-09-01,-0.085
1955-10-01,-0.08833333333333333
1955-11-01,-0.11083333333333334
1955-12-01,-0.12333333333333334
1956-01-01,-0.1416666666666667
1956-02-01,-0.14083333333333334
1956-03-01,-0.12750000000000003
1956-04-01,-0.13083333333333333
1956-05-01,-0.14
1956-06-01,-0.1425
1956-07-01,-0.14250000000000002
1956-08-01,-0.16666666666666666
1956-09-01,-0.17666666666666667
