Date,Anomaly
1975-10-01,0.027000000000000003
1975-11-01,0.025416666666666667
1975-12-01,0.024666666666666667
1976-01-01,0.02575
1976-02-01,0.025416666666666667
1976-03-01,0.02416666666666667
1976-04-01,0.025
1976-05-01,0.023916666666666666
1976-06-01,0.023
1976-07-01,0.021916666666666664
1976-08-01,0.02175
1976-09-01,0.021833333333333333
1976-10-01,0.021249999999999998
1976-11-01,0.021
1976-12-01,0.0225
1977-01-01,0.02525
1977-02-01,0.028416666666666666
1977-03-01,0.030000000000000002
1977-04-01,0.03225
1977-05-01,0.03325
1977-06-01,0.035583333333333335
1977-07-01,0.03725
1977-08-01,0.03891666666666667
1977-09-01,0.039833333333333325
1977-10-01,0.03941666666666667
1977-11-01,0.04141666666666667
1977-12-01,0.042083333333333334
1978-01-01,0.044916666666666674
1978-02-01,0.04741666666666667
1978-03-01,0.04791666666666667
1978-04-01,0.04958333333333333
1978-05-01,0.051000000000000004
1978-06-01,0.0515
1978-07-01,0.053
1978-08-01,0.052500000000000005
1978-09-01,0.05408333333333334
1978-10-01,0.05408333333333334
1978-11-01,0.05633333333333333
1978-12-01,0.05825
1979-01-01,0.060166666666666674
1979-02-01,0.06041666666666667
1979-03-01,0.061166666666666675
1979-04-01,0.06041666666666667
1979-05-01,0.05975
1979-06-01,0.06058333333333333
1979-07-01,0.06133333333333334
1979-08-01,0.06258333333333334
1979-09-01,0.064
1979-10-01,0.06525
1979-11-01,0.06641666666666667
1979-12-01,0.06824999999999999
1980-01-01,0.06983333333333334
1980-02-01,0.07191666666666666
1980-03-01,0.07391666666666666
1980-04-01,0.07600000000000001
1980-05-01,0.079
1980-06-01,0.08108333333333334
1980-07-01,0.08325
1980-08-01,0.08600000000000001
1980-09-01,0.08733333333333333
1980-10-01,0.08883333333333333
1980-11-01,0.09083333333333334
1980-12-01,0.09358333333333334
1981-01-01,0.09816666666666667
1981-02-01,0.10291666666666667
1981-03-01,0.10758333333333334
1981-04-01,0.11091666666666668
1981-05-01,0.11333333333333333
1981-06-01,0.11683333333333333
1981-07-01,0.11975000000000001
1981-08-01,0.12266666666666667
1981-09-01,0.12416666666666668
1981-10-01,0.12691666666666668
1981-11-01,0.13016666666666665
1981-12-01,0.1345
1982-01-01,0.13675
1982-02-01,0.13958333333333334
1982-03-01,0.13933333333333334
1982-04-01,0.14016666666666666
1982-05-01,0.1415833333333333
